venta_id,ticket_id,fecha,tienda_id,product_id,cantidad,precio_unitario
V015721,T015721,2025-06-22,CDMX,P020,2,55.0
V015722,T015721,2025-06-22,CDMX,P023,1,40.0
V015723,T015721,2025-06-22,CDMX,P028,2,180.0
V015724,T015724,2025-06-22,CDMX,P003,1,8.5
V015725,T015724,2025-06-22,CDMX,P005,1,65.0
V015726,T015726,2025-06-22,CDMX,P063,1,45.0
V015727,T015727,2025-06-22,CDMX,P081,2,65.0
V015728,T015728,2025-06-22,CDMX,P001,2,145.0
V015729,T015728,2025-06-22,CDMX,P007,1,95.0
V015730,T015730,2025-06-22,CDMX,P020,2,55.0
V015731,T015730,2025-06-22,CDMX,P023,1,40.0
V015732,T015732,2025-06-22,CDMX,P100,3,1250.0
V015733,T015732,2025-06-22,CDMX,P101,3,35.0
V015734,T015732,2025-06-22,CDMX,P106,2,55.0
V015735,T015735,2025-06-22,MTY,P100,2,1250.0
V015736,T015735,2025-06-22,MTY,P101,1,35.0
V015737,T015737,2025-06-22,MTY,P042,1,28.0
V015738,T015737,2025-06-22,MTY,P043,2,18.0
V015739,T015739,2025-06-22,MTY,P060,2,850.0
V015740,T015740,2025-06-22,MTY,P003,3,8.5
V015741,T015740,2025-06-22,MTY,P041,1,35.0
V015742,T015742,2025-06-22,MTY,P011,1,210.0
V015743,T015743,2025-06-22,MTY,P021,1,85.0
V015744,T015743,2025-06-22,MTY,P100,1,1250.0
V015745,T015745,2025-06-22,MTY,P022,1,150.0
V015746,T015745,2025-06-22,MTY,P023,3,40.0
V015747,T015745,2025-06-22,MTY,P010,1,120.0
V015748,T015748,2025-06-22,MTY,P061,2,165.0
V015749,T015748,2025-06-22,MTY,P029,1,95.0
V015750,T015750,2025-06-22,MTY,P004,3,6.0
V015751,T015751,2025-06-22,MTY,P011,1,210.0
V015752,T015752,2025-06-22,MTY,P042,3,28.0
V015753,T015752,2025-06-22,MTY,P043,2,18.0
V015754,T015754,2025-06-22,MTY,P102,2,45.0
V015755,T015754,2025-06-22,MTY,P066,2,55.0
V015756,T015756,2025-06-22,MTY,P022,1,150.0
V015757,T015756,2025-06-22,MTY,P023,1,40.0
V015758,T015758,2025-06-22,MTY,P104,2,95.0
V015759,T015758,2025-06-22,MTY,P044,1,22.0
V015760,T015760,2025-06-22,MTY,P062,1,320.0
V015761,T015761,2025-06-22,MTY,P001,3,145.0
V015762,T015762,2025-06-22,MTY,P020,2,55.0
V015763,T015762,2025-06-22,MTY,P023,3,40.0
V015764,T015764,2025-06-22,MTY,P020,1,55.0
V015765,T015764,2025-06-22,MTY,P023,2,40.0
V015766,T015764,2025-06-22,MTY,P028,1,180.0
V015767,T015767,2025-06-22,MTY,P066,2,55.0
V015768,T015767,2025-06-22,MTY,P007,2,95.0
V015769,T015769,2025-06-22,MTY,P043,1,18.0
V015770,T015770,2025-06-22,MTY,P041,1,35.0
V015771,T015771,2025-06-22,MTY,P041,3,35.0
V015772,T015772,2025-06-23,CUN,P001,1,145.0
V015773,T015773,2025-06-23,CUN,P040,1,1450.0
V015774,T015774,2025-06-23,CUN,P104,1,95.0
V015775,T015774,2025-06-23,CUN,P011,1,210.0
V015776,T015776,2025-06-23,CUN,P005,1,65.0
V015777,T015777,2025-06-23,CUN,P062,2,320.0
V015778,T015778,2025-06-23,CUN,P105,3,145.0
V015779,T015779,2025-06-23,CUN,P047,2,95.0
V015780,T015780,2025-06-23,CUN,P080,1,280.0
V015781,T015781,2025-06-23,CUN,P004,2,6.0
V015782,T015782,2025-06-23,CUN,P013,1,45.0
V015783,T015783,2025-06-23,CUN,P101,2,35.0
V015784,T015784,2025-06-23,MID,P101,1,35.0
V015785,T015784,2025-06-23,MID,P030,3,180.0
V015786,T015786,2025-06-23,MID,P106,2,55.0
V015787,T015787,2025-06-23,MID,P100,3,1250.0
V015788,T015787,2025-06-23,MID,P102,2,45.0
V015789,T015789,2025-06-23,MID,P040,3,1450.0
V015790,T015789,2025-06-23,MID,P085,1,980.0
V015791,T015791,2025-06-23,MID,P066,1,55.0
V015792,T015792,2025-06-23,MID,P020,1,55.0
V015793,T015792,2025-06-23,MID,P023,3,40.0
V015794,T015794,2025-06-23,MID,P022,1,150.0
V015795,T015794,2025-06-23,MID,P041,2,35.0
V015796,T015796,2025-06-23,MID,P063,2,45.0
V015797,T015796,2025-06-23,MID,P085,1,980.0
V015798,T015798,2025-06-23,MID,P007,1,95.0
V015799,T015799,2025-06-23,MID,P020,1,55.0
V015800,T015799,2025-06-23,MID,P023,2,40.0
V015801,T015801,2025-06-23,MID,P027,1,320.0
V015802,T015802,2025-06-23,CHI,P061,1,165.0
V015803,T015803,2025-06-23,CHI,P012,1,980.0
V015804,T015803,2025-06-23,CHI,P002,2,180.0
V015805,T015805,2025-06-23,CHI,P063,2,45.0
V015806,T015805,2025-06-23,CHI,P060,1,850.0
V015807,T015807,2025-06-23,CHI,P041,1,35.0
V015808,T015807,2025-06-23,CHI,P043,2,18.0
V015809,T015807,2025-06-23,CHI,P028,1,180.0
V015810,T015810,2025-06-23,CHI,P063,1,45.0
V015811,T015810,2025-06-23,CHI,P060,1,850.0
V015812,T015812,2025-06-23,CHI,P042,2,28.0
V015813,T015812,2025-06-23,CHI,P043,2,18.0
V015814,T015812,2025-06-23,CHI,P006,2,12.0
V015815,T015815,2025-06-23,CHI,P101,1,35.0
V015816,T015816,2025-06-23,CHI,P063,2,45.0
V015817,T015816,2025-06-23,CHI,P060,3,850.0
V015818,T015816,2025-06-23,CHI,P107,3,165.0
V015819,T015819,2025-06-23,CHI,P100,1,1250.0
V015820,T015819,2025-06-23,CHI,P102,2,45.0
V015821,T015821,2025-06-23,CHI,P021,1,85.0
V015822,T015821,2025-06-23,CHI,P023,1,40.0
V015823,T015823,2025-06-23,CHI,P020,1,55.0
V015824,T015823,2025-06-23,CHI,P023,1,40.0
V015825,T015823,2025-06-23,CHI,P061,3,165.0
V015826,T015826,2025-06-23,CHI,P005,1,65.0
V015827,T015826,2025-06-23,CHI,P047,1,95.0
V015828,T015828,2025-06-23,CDMX,P046,2,280.0
V015829,T015828,2025-06-23,CDMX,P060,2,850.0
V015830,T015830,2025-06-23,CDMX,P064,2,38.0
V015831,T015830,2025-06-23,CDMX,P020,2,55.0
V015832,T015832,2025-06-23,CDMX,P022,1,150.0
V015833,T015832,2025-06-23,CDMX,P023,1,40.0
V015834,T015834,2025-06-23,CDMX,P040,1,1450.0
V015835,T015835,2025-06-23,CDMX,P080,1,280.0
V015836,T015835,2025-06-23,CDMX,P009,1,85.0
V015837,T015837,2025-06-23,CDMX,P066,2,55.0
V015838,T015838,2025-06-23,CDMX,P063,1,45.0
V015839,T015838,2025-06-23,CDMX,P060,2,850.0
V015840,T015840,2025-06-23,CDMX,P064,1,38.0
V015841,T015840,2025-06-23,CDMX,P061,2,165.0
V015842,T015840,2025-06-23,CDMX,P024,1,6.0
V015843,T015843,2025-06-23,CDMX,P064,1,38.0
V015844,T015843,2025-06-23,CDMX,P061,3,165.0
V015845,T015845,2025-06-23,CDMX,P063,2,45.0
V015846,T015845,2025-06-23,CDMX,P060,1,850.0
V015847,T015847,2025-06-23,CDMX,P080,2,280.0
V015848,T015848,2025-06-23,CDMX,P021,2,85.0
V015849,T015848,2025-06-23,CDMX,P023,3,40.0
V015850,T015850,2025-06-23,CDMX,P021,2,85.0
V015851,T015850,2025-06-23,CDMX,P023,2,40.0
V015852,T015852,2025-06-23,CDMX,P042,1,28.0
V015853,T015853,2025-06-23,CDMX,P101,1,35.0
V015854,T015853,2025-06-23,CDMX,P013,1,45.0
V015855,T015855,2025-06-23,CDMX,P020,2,55.0
V015856,T015856,2025-06-23,CDMX,P101,2,35.0
V015857,T015856,2025-06-23,CDMX,P062,1,320.0
V015858,T015858,2025-06-23,CDMX,P027,3,320.0
V015859,T015858,2025-06-23,CDMX,P065,1,30.0
V015860,T015860,2025-06-23,CDMX,P023,1,40.0
V015861,T015860,2025-06-23,CDMX,P081,2,65.0
V015862,T015862,2025-06-23,CDMX,P040,1,1450.0
V015863,T015862,2025-06-23,CDMX,P024,2,6.0
V015864,T015864,2025-06-23,MTY,P020,2,55.0
V015865,T015864,2025-06-23,MTY,P023,1,40.0
V015866,T015866,2025-06-23,MTY,P048,2,180.0
V015867,T015867,2025-06-23,MTY,P100,2,1250.0
V015868,T015867,2025-06-23,MTY,P102,1,45.0
V015869,T015867,2025-06-23,MTY,P013,2,45.0
V015870,T015870,2025-06-23,MTY,P100,1,1250.0
V015871,T015870,2025-06-23,MTY,P102,1,45.0
V015872,T015872,2025-06-23,MTY,P020,1,55.0
V015873,T015872,2025-06-23,MTY,P023,1,40.0
V015874,T015874,2025-06-23,MTY,P064,1,38.0
V015875,T015875,2025-06-23,MTY,P004,2,6.0
V015876,T015876,2025-06-23,MTY,P080,3,280.0
V015877,T015876,2025-06-23,MTY,P046,3,280.0
V015878,T015878,2025-06-23,MTY,P081,2,65.0
V015879,T015879,2025-06-23,MTY,P041,3,35.0
V015880,T015879,2025-06-23,MTY,P104,1,95.0
V015881,T015881,2025-06-23,MTY,P081,2,65.0
V015882,T015881,2025-06-23,MTY,P029,2,95.0
V015883,T015883,2025-06-23,MTY,P064,2,38.0
V015884,T015883,2025-06-23,MTY,P061,2,165.0
V015885,T015885,2025-06-23,MTY,P060,2,850.0
V015886,T015885,2025-06-23,MTY,P102,2,45.0
V015887,T015887,2025-06-23,MTY,P022,1,150.0
V015888,T015887,2025-06-23,MTY,P023,2,40.0
V015889,T015887,2025-06-23,MTY,P045,1,45.0
V015890,T015890,2025-06-23,MTY,P002,3,180.0
V015891,T015890,2025-06-23,MTY,P081,2,65.0
V015892,T015892,2025-06-23,MTY,P011,1,210.0
V015893,T015893,2025-06-23,MTY,P066,2,55.0
V015894,T015894,2025-06-23,MTY,P020,2,55.0
V015895,T015894,2025-06-23,MTY,P045,1,45.0
V015896,T015896,2025-06-24,CUN,P001,1,145.0
V015897,T015897,2025-06-24,CUN,P023,2,40.0
V015898,T015897,2025-06-24,CUN,P045,2,45.0
V015899,T015899,2025-06-24,CUN,P105,1,145.0
V015900,T015900,2025-06-24,CUN,P061,1,165.0
V015901,T015900,2025-06-24,CUN,P022,2,150.0
V015902,T015902,2025-06-24,CUN,P085,1,980.0
V015903,T015902,2025-06-24,CUN,P021,1,85.0
V015904,T015904,2025-06-24,CUN,P048,2,180.0
V015905,T015905,2025-06-24,CUN,P100,1,1250.0
V015906,T015906,2025-06-24,CUN,P100,1,1250.0
V015907,T015906,2025-06-24,CUN,P101,1,35.0
V015908,T015908,2025-06-24,CUN,P060,3,850.0
V015909,T015908,2025-06-24,CUN,P046,1,280.0
V015910,T015910,2025-06-24,CUN,P012,3,980.0
V015911,T015911,2025-06-24,CUN,P085,1,980.0
V015912,T015912,2025-06-24,CUN,P009,2,85.0
V015913,T015912,2025-06-24,CUN,P085,2,980.0
V015914,T015914,2025-06-24,MID,P021,2,85.0
V015915,T015914,2025-06-24,MID,P023,2,40.0
V015916,T015914,2025-06-24,MID,P105,3,145.0
V015917,T015917,2025-06-24,MID,P100,1,1250.0
V015918,T015917,2025-06-24,MID,P101,1,35.0
V015919,T015917,2025-06-24,MID,P006,2,12.0
V015920,T015920,2025-06-24,MID,P040,1,1450.0
V015921,T015921,2025-06-24,MID,P065,1,30.0
V015922,T015921,2025-06-24,MID,P064,1,38.0
V015923,T015923,2025-06-24,MID,P047,1,95.0
V015924,T015924,2025-06-24,MID,P086,1,650.0
V015925,T015925,2025-06-24,MID,P066,1,55.0
V015926,T015925,2025-06-24,MID,P030,2,180.0
V015927,T015927,2025-06-24,MID,P020,2,55.0
V015928,T015927,2025-06-24,MID,P023,2,40.0
V015929,T015929,2025-06-24,MID,P064,1,38.0
V015930,T015929,2025-06-24,MID,P061,1,165.0
V015931,T015929,2025-06-24,MID,P001,2,145.0
V015932,T015932,2025-06-24,MID,P042,1,28.0
V015933,T015933,2025-06-24,MID,P100,1,1250.0
V015934,T015933,2025-06-24,MID,P101,2,35.0
V015935,T015935,2025-06-24,MID,P022,1,150.0
V015936,T015935,2025-06-24,MID,P023,1,40.0
V015937,T015935,2025-06-24,MID,P027,1,320.0
V015938,T015938,2025-06-24,MID,P064,1,38.0
V015939,T015938,2025-06-24,MID,P061,2,165.0
V015940,T015938,2025-06-24,MID,P013,2,45.0
V015941,T015941,2025-06-24,MID,P100,2,1250.0
V015942,T015941,2025-06-24,MID,P101,2,35.0
V015943,T015941,2025-06-24,MID,P106,2,55.0
V015944,T015944,2025-06-24,MID,P064,1,38.0
V015945,T015944,2025-06-24,MID,P061,1,165.0
V015946,T015946,2025-06-24,CHI,P041,2,35.0
V015947,T015946,2025-06-24,CHI,P043,3,18.0
V015948,T015948,2025-06-24,CHI,P021,3,85.0
V015949,T015949,2025-06-24,CHI,P020,2,55.0
V015950,T015950,2025-06-24,CHI,P041,3,35.0
V015951,T015950,2025-06-24,CHI,P043,2,18.0
V015952,T015952,2025-06-24,CHI,P009,1,85.0
V015953,T015952,2025-06-24,CHI,P062,2,320.0
V015954,T015954,2025-06-24,CHI,P100,2,1250.0
V015955,T015954,2025-06-24,CHI,P046,1,280.0
V015956,T015956,2025-06-24,CHI,P063,3,45.0
V015957,T015956,2025-06-24,CHI,P060,2,850.0
V015958,T015956,2025-06-24,CHI,P042,1,28.0
V015959,T015959,2025-06-24,CHI,P026,1,65.0
V015960,T015959,2025-06-24,CHI,P062,3,320.0
V015961,T015961,2025-06-24,CHI,P022,3,150.0
V015962,T015961,2025-06-24,CHI,P023,1,40.0
V015963,T015961,2025-06-24,CHI,P041,1,35.0
V015964,T015964,2025-06-24,CHI,P003,2,8.5
V015965,T015964,2025-06-24,CHI,P005,2,65.0
V015966,T015966,2025-06-24,CHI,P107,2,165.0
V015967,T015966,2025-06-24,CHI,P086,2,650.0
V015968,T015968,2025-06-24,CHI,P020,1,55.0
V015969,T015968,2025-06-24,CHI,P023,1,40.0
V015970,T015970,2025-06-24,CHI,P021,3,85.0
V015971,T015970,2025-06-24,CHI,P023,2,40.0
V015972,T015970,2025-06-24,CHI,P028,1,180.0
V015973,T015973,2025-06-24,CHI,P042,1,28.0
V015974,T015973,2025-06-24,CHI,P043,1,18.0
V015975,T015975,2025-06-24,CHI,P100,1,1250.0
V015976,T015975,2025-06-24,CHI,P101,2,35.0
V015977,T015977,2025-06-24,CHI,P100,3,1250.0
V015978,T015977,2025-06-24,CHI,P101,3,35.0
V015979,T015979,2025-06-24,CHI,P020,1,55.0
V015980,T015979,2025-06-24,CHI,P023,1,40.0
V015981,T015981,2025-06-24,CHI,P009,2,85.0
V015982,T015981,2025-06-24,CHI,P063,2,45.0
V015983,T015983,2025-06-24,CHI,P045,1,45.0
V015984,T015984,2025-06-24,CHI,P041,2,35.0
V015985,T015984,2025-06-24,CHI,P043,1,18.0
V015986,T015984,2025-06-24,CHI,P029,2,95.0
V015987,T015987,2025-06-24,CDMX,P003,1,8.5
V015988,T015988,2025-06-24,CDMX,P083,1,65.0
V015989,T015989,2025-06-24,CDMX,P105,1,145.0
V015990,T015989,2025-06-24,CDMX,P020,1,55.0
V015991,T015991,2025-06-24,CDMX,P029,1,95.0
V015992,T015991,2025-06-24,CDMX,P002,1,180.0
V015993,T015993,2025-06-24,CDMX,P100,1,1250.0
V015994,T015993,2025-06-24,CDMX,P101,1,35.0
V015995,T015995,2025-06-24,CDMX,P042,2,28.0
V015996,T015995,2025-06-24,CDMX,P043,1,18.0
V015997,T015997,2025-06-24,CDMX,P064,1,38.0
V015998,T015997,2025-06-24,CDMX,P061,1,165.0
V015999,T015999,2025-06-24,CDMX,P013,3,45.0
V016000,T015999,2025-06-24,CDMX,P101,1,35.0
V016001,T016001,2025-06-24,CDMX,P064,3,38.0
V016002,T016001,2025-06-24,CDMX,P061,2,165.0
V016003,T016001,2025-06-24,CDMX,P043,1,18.0
V016004,T016004,2025-06-24,CDMX,P100,2,1250.0
V016005,T016004,2025-06-24,CDMX,P102,1,45.0
V016006,T016006,2025-06-24,CDMX,P024,3,6.0
V016007,T016007,2025-06-24,CDMX,P042,3,28.0
V016008,T016007,2025-06-24,CDMX,P043,1,18.0
V016009,T016009,2025-06-24,CDMX,P011,2,210.0
V016010,T016010,2025-06-24,CDMX,P106,1,55.0
V016011,T016011,2025-06-24,CDMX,P021,3,85.0
V016012,T016011,2025-06-24,CDMX,P023,1,40.0
V016013,T016011,2025-06-24,CDMX,P105,1,145.0
V016014,T016014,2025-06-24,CDMX,P022,1,150.0
V016015,T016015,2025-06-24,CDMX,P047,3,95.0
V016016,T016015,2025-06-24,CDMX,P023,1,40.0
V016017,T016017,2025-06-24,MTY,P022,1,150.0
V016018,T016017,2025-06-24,MTY,P023,1,40.0
V016019,T016019,2025-06-24,MTY,P060,2,850.0
V016020,T016019,2025-06-24,MTY,P103,3,120.0
V016021,T016021,2025-06-24,MTY,P025,1,35.0
V016022,T016022,2025-06-24,MTY,P100,1,1250.0
V016023,T016022,2025-06-24,MTY,P101,1,35.0
V016024,T016024,2025-06-24,MTY,P101,2,35.0
V016025,T016024,2025-06-24,MTY,P023,2,40.0
V016026,T016026,2025-06-24,MTY,P100,1,1250.0
V016027,T016026,2025-06-24,MTY,P102,2,45.0
V016028,T016026,2025-06-24,MTY,P081,1,65.0
V016029,T016029,2025-06-24,MTY,P001,2,145.0
V016030,T016029,2025-06-24,MTY,P047,1,95.0
V016031,T016031,2025-06-24,MTY,P022,1,150.0
V016032,T016031,2025-06-24,MTY,P023,2,40.0
V016033,T016033,2025-06-24,MTY,P005,1,65.0
V016034,T016033,2025-06-24,MTY,P021,1,85.0
V016035,T016035,2025-06-24,MTY,P043,2,18.0
V016036,T016035,2025-06-24,MTY,P028,2,180.0
V016037,T016037,2025-06-24,MTY,P004,1,6.0
V016038,T016038,2025-06-25,CUN,P005,2,65.0
V016039,T016038,2025-06-25,CUN,P048,2,180.0
V016040,T016040,2025-06-25,CUN,P006,2,12.0
V016041,T016040,2025-06-25,CUN,P085,3,980.0
V016042,T016042,2025-06-25,CUN,P042,1,28.0
V016043,T016042,2025-06-25,CUN,P043,2,18.0
V016044,T016044,2025-06-25,CUN,P001,1,145.0
V016045,T016045,2025-06-25,CUN,P042,2,28.0
V016046,T016045,2025-06-25,CUN,P043,3,18.0
V016047,T016045,2025-06-25,CUN,P063,1,45.0
V016048,T016048,2025-06-25,CUN,P002,1,180.0
V016049,T016048,2025-06-25,CUN,P060,3,850.0
V016050,T016050,2025-06-25,CUN,P063,1,45.0
V016051,T016050,2025-06-25,CUN,P060,1,850.0
V016052,T016052,2025-06-25,CUN,P100,3,1250.0
V016053,T016052,2025-06-25,CUN,P101,1,35.0
V016054,T016054,2025-06-25,CUN,P066,3,55.0
V016055,T016054,2025-06-25,CUN,P041,3,35.0
V016056,T016056,2025-06-25,CUN,P010,1,120.0
V016057,T016057,2025-06-25,CUN,P103,3,120.0
V016058,T016057,2025-06-25,CUN,P028,1,180.0
V016059,T016059,2025-06-25,CUN,P100,2,1250.0
V016060,T016059,2025-06-25,CUN,P102,2,45.0
V016061,T016059,2025-06-25,CUN,P022,2,150.0
V016062,T016062,2025-06-25,MID,P100,2,1250.0
V016063,T016062,2025-06-25,MID,P101,1,35.0
V016064,T016064,2025-06-25,MID,P030,2,180.0
V016065,T016065,2025-06-25,MID,P063,3,45.0
V016066,T016065,2025-06-25,MID,P060,1,850.0
V016067,T016067,2025-06-25,MID,P009,2,85.0
V016068,T016067,2025-06-25,MID,P022,2,150.0
V016069,T016069,2025-06-25,MID,P042,1,28.0
V016070,T016069,2025-06-25,MID,P043,1,18.0
V016071,T016071,2025-06-25,MID,P044,2,22.0
V016072,T016071,2025-06-25,MID,P105,2,145.0
V016073,T016073,2025-06-25,MID,P023,1,40.0
V016074,T016074,2025-06-25,MID,P066,3,55.0
V016075,T016075,2025-06-25,MID,P022,2,150.0
V016076,T016075,2025-06-25,MID,P103,2,120.0
V016077,T016077,2025-06-25,MID,P011,3,210.0
V016078,T016078,2025-06-25,MID,P064,1,38.0
V016079,T016078,2025-06-25,MID,P061,2,165.0
V016080,T016080,2025-06-25,MID,P007,1,95.0
V016081,T016081,2025-06-25,MID,P012,2,980.0
V016082,T016082,2025-06-25,MID,P021,1,85.0
V016083,T016083,2025-06-25,MID,P085,1,980.0
V016084,T016084,2025-06-25,MID,P041,3,35.0
V016085,T016085,2025-06-25,MID,P007,1,95.0
V016086,T016085,2025-06-25,MID,P102,1,45.0
V016087,T016087,2025-06-25,CHI,P027,2,320.0
V016088,T016087,2025-06-25,CHI,P104,2,95.0
V016089,T016089,2025-06-25,CHI,P047,1,95.0
V016090,T016090,2025-06-25,CHI,P100,1,1250.0
V016091,T016090,2025-06-25,CHI,P106,3,55.0
V016092,T016092,2025-06-25,CHI,P102,1,45.0
V016093,T016092,2025-06-25,CHI,P082,3,25.0
V016094,T016094,2025-06-25,CHI,P100,1,1250.0
V016095,T016094,2025-06-25,CHI,P101,2,35.0
V016096,T016094,2025-06-25,CHI,P028,2,180.0
V016097,T016097,2025-06-25,CHI,P107,1,165.0
V016098,T016097,2025-06-25,CHI,P028,1,180.0
V016099,T016099,2025-06-25,CHI,P020,1,55.0
V016100,T016099,2025-06-25,CHI,P023,1,40.0
V016101,T016101,2025-06-25,CHI,P043,2,18.0
V016102,T016101,2025-06-25,CHI,P060,1,850.0
V016103,T016103,2025-06-25,CHI,P105,2,145.0
V016104,T016104,2025-06-25,CHI,P020,1,55.0
V016105,T016104,2025-06-25,CHI,P023,1,40.0
V016106,T016104,2025-06-25,CHI,P061,2,165.0
V016107,T016107,2025-06-25,CHI,P004,2,6.0
V016108,T016108,2025-06-25,CHI,P020,2,55.0
V016109,T016108,2025-06-25,CHI,P023,2,40.0
V016110,T016110,2025-06-25,CHI,P020,3,55.0
V016111,T016110,2025-06-25,CHI,P045,2,45.0
V016112,T016112,2025-06-25,CHI,P083,2,65.0
V016113,T016112,2025-06-25,CHI,P100,1,1250.0
V016114,T016114,2025-06-25,CHI,P103,2,120.0
V016115,T016114,2025-06-25,CHI,P012,2,980.0
V016116,T016116,2025-06-25,CHI,P046,3,280.0
V016117,T016116,2025-06-25,CHI,P006,1,12.0
V016118,T016118,2025-06-25,CHI,P042,1,28.0
V016119,T016118,2025-06-25,CHI,P043,2,18.0
V016120,T016120,2025-06-25,CDMX,P020,1,55.0
V016121,T016120,2025-06-25,CDMX,P023,3,40.0
V016122,T016120,2025-06-25,CDMX,P029,1,95.0
V016123,T016123,2025-06-25,CDMX,P042,1,28.0
V016124,T016123,2025-06-25,CDMX,P043,2,18.0
V016125,T016123,2025-06-25,CDMX,P060,3,850.0
V016126,T016126,2025-06-25,CDMX,P082,2,25.0
V016127,T016126,2025-06-25,CDMX,P106,3,55.0
V016128,T016128,2025-06-25,CDMX,P012,1,980.0
V016129,T016129,2025-06-25,CDMX,P085,2,980.0
V016130,T016130,2025-06-25,CDMX,P082,1,25.0
V016131,T016130,2025-06-25,CDMX,P028,3,180.0
V016132,T016132,2025-06-25,CDMX,P060,1,850.0
V016133,T016132,2025-06-25,CDMX,P062,1,320.0
V016134,T016134,2025-06-25,CDMX,P061,1,165.0
V016135,T016134,2025-06-25,CDMX,P006,1,12.0
V016136,T016136,2025-06-25,CDMX,P006,2,12.0
V016137,T016137,2025-06-25,CDMX,P002,1,180.0
V016138,T016137,2025-06-25,CDMX,P047,1,95.0
V016139,T016139,2025-06-25,CDMX,P030,1,180.0
V016140,T016139,2025-06-25,CDMX,P105,2,145.0
V016141,T016141,2025-06-25,CDMX,P082,1,25.0
V016142,T016142,2025-06-25,CDMX,P086,1,650.0
V016143,T016142,2025-06-25,CDMX,P065,1,30.0
V016144,T016144,2025-06-25,CDMX,P102,2,45.0
V016145,T016144,2025-06-25,CDMX,P107,3,165.0
V016146,T016146,2025-06-25,CDMX,P024,2,6.0
V016147,T016147,2025-06-25,MTY,P082,1,25.0
V016148,T016148,2025-06-25,MTY,P064,2,38.0
V016149,T016149,2025-06-25,MTY,P006,1,12.0
V016150,T016150,2025-06-25,MTY,P100,3,1250.0
V016151,T016150,2025-06-25,MTY,P102,1,45.0
V016152,T016150,2025-06-25,MTY,P002,1,180.0
V016153,T016153,2025-06-25,MTY,P042,2,28.0
V016154,T016153,2025-06-25,MTY,P043,3,18.0
V016155,T016155,2025-06-25,MTY,P042,3,28.0
V016156,T016155,2025-06-25,MTY,P043,1,18.0
V016157,T016157,2025-06-25,MTY,P106,1,55.0
V016158,T016157,2025-06-25,MTY,P028,1,180.0
V016159,T016159,2025-06-25,MTY,P045,1,45.0
V016160,T016159,2025-06-25,MTY,P086,1,650.0
V016161,T016161,2025-06-25,MTY,P042,2,28.0
V016162,T016161,2025-06-25,MTY,P043,3,18.0
V016163,T016161,2025-06-25,MTY,P048,2,180.0
V016164,T016164,2025-06-25,MTY,P064,2,38.0
V016165,T016164,2025-06-25,MTY,P061,3,165.0
V016166,T016164,2025-06-25,MTY,P013,2,45.0
V016167,T016167,2025-06-25,MTY,P020,1,55.0
V016168,T016167,2025-06-25,MTY,P023,2,40.0
V016169,T016167,2025-06-25,MTY,P086,2,650.0
V016170,T016170,2025-06-25,MTY,P020,2,55.0
V016171,T016170,2025-06-25,MTY,P023,1,40.0
V016172,T016170,2025-06-25,MTY,P086,1,650.0
V016173,T016173,2025-06-25,MTY,P024,2,6.0
V016174,T016173,2025-06-25,MTY,P040,3,1450.0
V016175,T016175,2025-06-26,CUN,P044,3,22.0
V016176,T016176,2025-06-26,CUN,P042,2,28.0
V016177,T016176,2025-06-26,CUN,P043,2,18.0
V016178,T016176,2025-06-26,CUN,P003,3,8.5
V016179,T016179,2025-06-26,CUN,P100,1,1250.0
V016180,T016179,2025-06-26,CUN,P101,1,35.0
V016181,T016179,2025-06-26,CUN,P030,1,180.0
V016182,T016182,2025-06-26,CUN,P048,2,180.0
V016183,T016182,2025-06-26,CUN,P044,2,22.0
V016184,T016184,2025-06-26,CUN,P085,2,980.0
V016185,T016185,2025-06-26,CUN,P048,2,180.0
V016186,T016185,2025-06-26,CUN,P080,1,280.0
V016187,T016187,2025-06-26,CUN,P060,2,850.0
V016188,T016188,2025-06-26,CUN,P012,2,980.0
V016189,T016188,2025-06-26,CUN,P022,1,150.0
V016190,T016190,2025-06-26,CUN,P021,1,85.0
V016191,T016190,2025-06-26,CUN,P080,2,280.0
V016192,T016192,2025-06-26,CUN,P005,1,65.0
V016193,T016193,2025-06-26,CUN,P028,1,180.0
V016194,T016194,2025-06-26,CUN,P041,1,35.0
V016195,T016194,2025-06-26,CUN,P043,2,18.0
V016196,T016196,2025-06-26,CUN,P010,1,120.0
V016197,T016197,2025-06-26,CUN,P063,2,45.0
V016198,T016197,2025-06-26,CUN,P060,1,850.0
V016199,T016197,2025-06-26,CUN,P066,1,55.0
V016200,T016200,2025-06-26,CUN,P022,1,150.0
V016201,T016200,2025-06-26,CUN,P023,1,40.0
V016202,T016202,2025-06-26,CUN,P041,1,35.0
V016203,T016202,2025-06-26,CUN,P046,3,280.0
V016204,T016204,2025-06-26,CUN,P021,2,85.0
V016205,T016204,2025-06-26,CUN,P023,1,40.0
V016206,T016204,2025-06-26,CUN,P027,3,320.0
V016207,T016207,2025-06-26,CUN,P082,1,25.0
V016208,T016208,2025-06-26,CUN,P030,2,180.0
V016209,T016209,2025-06-26,CUN,P046,1,280.0
V016210,T016210,2025-06-26,CUN,P008,2,180.0
V016211,T016211,2025-06-26,MID,P001,1,145.0
V016212,T016211,2025-06-26,MID,P046,1,280.0
V016213,T016213,2025-06-26,MID,P100,1,1250.0
V016214,T016213,2025-06-26,MID,P101,2,35.0
V016215,T016215,2025-06-26,MID,P025,1,35.0
V016216,T016216,2025-06-26,MID,P083,1,65.0
